C1	C2	C3	PAC21	PAC22	PAC23	PAC51	PAC52	PAC53
ABHD13	14.9416862687772	14.0981880754578	18.091624544267	14.4356156691399	13.5228343837493	14.7077854105583	14.9945251685263	15.30326315477	8.55622771219903
ABHD14A	2.37504381356448	2.67601751159368	1.67917077963037	2.078763476224	1.90103863407635	2.78584318801575	2.74890892590006	2.13889190077935	2.32605112101127
ABHD14A-ACY1	0.0289335301546785	0	0.0621261956978363	0.0305379466606573	0.183778274285288	0.088816516139887	0.0610227102336844	0.097120255478321	0.0995832143565008
ABHD14B	90.8181890805782	83.1081162589169	82.2970557139003	93.0485045650617	99.4638716765404	94.6664643838511	87.7285842205732	94.4965652576735	93.8932026705741
ABHD15	10.6995988211388	10.6680836094026	9.63435142812099	9.99766628197196	10.3524931581274	9.49619659375541	7.72425721758399	8.53893081200991	9.94340599213421
ABHD16A	0.630218706029794	0.199862946688841	0.498550388291336	0.840208985802607	0.667164253393028	0.746674653119728	0.909433828636943	0.556693400682372	0.49470292883398
ABHD17A	48.9392884995429	48.2460767813034	41.2428892050556	46.4901210677992	47.6037519593853	47.7569255878045	42.6399651633477	44.6898724433178	50.1995748234566
ABHD17B	34.5894349527466	29.7808738433853	35.5359221777242	35.9178574553591	30.1611264002581	31.7725102016794	33.6774219880303	34.0137850106403	24.8888031311578
ABHD17C	22.9397669757159	21.0921351464128	23.6903529570985	20.7644396155178	20.1433301098727	20.0138358067883	20.3057994169156	21.2475663956711	16.557665397555
ABHD18	5.28429867941511	4.51821841756288	5.99221094989947	5.93570454860479	4.69543439148489	5.75446461444306	4.78918763141152	4.98648402339325	3.9442684547029
ABHD2	15.2732880269731	14.7364905248739	15.1536874188797	17.2726669346153	14.6603366744229	15.1647525591458	14.9406957191386	14.3775062361336	14.0393847922545
ABHD3	36.9149045097234	28.6752899204676	36.1429537874592	32.9677625904254	32.599218285484	29.894955711231	28.9797151091265	30.0422582420275	24.7953304785589
ABHD4	51.7164331209215	49.8290412025708	47.6014125994647	51.2977174910785	52.849235675623	50.5279340750035	44.8999564606601	45.481559173643	49.4307335329343
ABHD5	40.1705865318913	37.8119337548124	40.8892711244964	39.0979388645438	35.7214385330962	36.8376579327832	39.5676495032031	42.7598565737883	37.2676046761306
ABHD6	21.3787030909875	20.159102832913	18.6667064605163	19.1613318861378	18.0405848027277	19.7937343415507	20.8445948744244	20.3130168442116	21.2244595732323
ABHD8	57.5319436339997	60.1553258485334	52.3308072020713	49.6040438830664	49.4891608147503	52.7453155582359	47.5889344421633	48.6101824105459	51.5591859835883
ABI1	43.9580181054378	40.4061156049024	43.4417873369552	44.1205995266544	44.3223265792177	42.8068443296683	43.2900801944452	40.4874040134637	23.8668947450481
ABI2	7.7345946940172	6.39187652454403	7.35939003586883	7.93291974687441	7.50672927276971	7.04426776367946	7.0107539427052	6.83083714610145	4.94484368372068
ABI3	0.112176337604107	0.112653476669903	0.30108186513443	0.0591983565647676	0.475009970024983	0.172172407616671	0.236587240711673	0	0.128695895696337
ABI3BP	0.125480544440585	0.0882099933081503	0.229017487698196	0.26487732261056	0.132836636957779	0.128394800205287	0.185252680478941	0.0561595373111729	0
ABITRAM	51.095304390335	44.842129307221	49.2256402920257	48.7624459240634	49.4377217311234	45.3825989319827	51.9328720672608	49.5696787372304	46.586420750402
ABL1	67.0105972026287	68.5740888690444	62.3283594468886	69.8229709201709	64.2703019886037	63.3339875667247	60.6426323123705	60.9790326943768	63.9859748645095
ABL2	21.3533583753865	20.9537337803558	22.7353622192326	19.4337437575873	20.5811496693025	19.15932433859	22.9122882667386	21.590037353312	20.122885078138
ABLIM1	46.9315971718946	47.3274252586961	48.1534796028835	50.6092631264932	47.7771195897684	48.6784239124775	48.0487088287706	49.7475120419571	42.475564463937
ABLIM2	5.32883032249277	4.68827681591657	4.4741491696846	4.2302603259454	4.77334368967738	4.4506192464597	5.45132356774593	4.586439477174	4.25860226583462
ABLIM3	1.96380785257276	1.72324738200437	1.37144976886439	1.65011423989713	1.79635949938306	1.34611417856314	1.3671959074685	1.08797538936638	1.09369244986962
ABO	0	0	0.0232753253606913	0	0.0229505902381071	0	0.0228619073252233	0.0242571371011661	0
ABR	10.4823224960965	9.78258207895973	10.3065498255371	10.3185632022049	9.82648729498179	9.73866382976491	9.16820510705024	8.95108854041131	9.70447722977437
ABRA	0	0	0.0536810919839291	0.0527735629022859	0	0	0	0	0
ABRACL	3.21422595934577	3.22789764558297	2.95782823359498	3.15014186740104	1.57980398910083	2.70157636941644	3.26845271328649	2.31194769908215	3.1607711771041
ABRAXAS1	0.867927800816749	1.2807470589113	1.71148605384628	1.55168658007161	1.53759816984376	0.924333592291136	1.5129779824098	1.40712602634375	1.07702759765714
ABRAXAS2	36.7861899648634	29.5448805642976	38.2085766053253	32.8976662476689	33.5326556232605	37.4521021006655	35.7820803684958	37.3991539762552	26.4630073616293
ABT1	44.2358957174907	42.5476407979255	46.1878569351962	43.9772524408989	43.9116031508776	44.5463165560495	44.2837721223749	47.1954057503954	52.1436140379053
ABTB1	39.4282765111636	37.7511714844433	38.4820716785515	38.8009267523222	37.6368729884918	39.702152560137	32.6012522005249	37.799285845305	41.6621408411
ABTB2	13.434543020215	13.6029583884946	11.5981601741724	14.5303454760118	13.4303743637189	12.7828808759575	12.2100519204146	12.0564066653243	12.9341832867926
ACAA1	13.9187059531495	14.853961860641	14.2147247629962	15.0383485616077	16.4995441378532	15.491607668464	13.3898522536736	15.8120824936754	14.8119448706163
ACAA2	69.1478646648759	66.0871675958044	66.9768479094392	69.6570438335802	67.5087314704056	73.1159727325888	67.0473869944857	71.1999666044997	69.7338909569379
ACACA	29.0373207032447	26.8530625749086	29.3099676558775	29.7756810045009	28.7665131635863	27.2953267963923	28.5660176369222	28.8519508414406	28.4294455659106
ACACB	4.22612070228868	3.71000792822188	3.52777859049284	4.76117218020786	3.98124177599125	3.79952829566965	3.94582823980683	4.19726228395028	3.57370888316716
ACAD10	8.59121771408511	7.5279920114991	7.93192097046346	9.6536736893811	9.29080353917815	9.56407986072901	8.0675427475927	8.37005661513247	7.62676283766563
ACAD11	0	0	0	0.0256241020983671	0	0.024841700450108	0	0.0543284614868413	0
ACAD8	16.8782385863145	13.9996835218805	17.7494431890464	15.888858637671	16.1602046399493	17.3684695534366	15.3688046947246	16.1993175867602	17.2930399710474
ACAD9	109.196028645062	100.069196364158	104.997091902782	111.790247208643	108.183053891108	101.438395733808	102.695702469072	106.042189363194	111.105453272733
ACADM	85.9405357743997	76.5590490161782	95.4816389666885	91.5268225142596	89.9115514087329	89.9698678347794	86.6485059875143	88.9718809398202	61.259353593794
ACADS	27.6753594658853	26.6959812763946	24.6858020973424	29.7041613442695	31.0600551802243	30.7134421161373	23.8084672346124	26.8330284365209	27.7522393904348
ACADSB	17.9705952914859	17.8701013835187	20.9246841443628	20.1525401114658	18.814267755653	19.3569313063484	17.510708562649	17.6922829552459	14.6795208214422
ACADVL	473.143877176796	422.32332248859	448.538084101373	451.893068280234	451.452501262282	438.181949294477	406.770641262016	432.735781043352	459.789879460305
ACAP1	1.59637765035464	1.32354553201853	1.31529890282181	1.74367518070516	1.41485249468548	1.55747856912414	1.37023575761045	1.3292427137568	1.57591340161181
ACAP2	19.625934349961	17.7968424650051	22.37157991325	20.6881222299236	20.3182646440245	18.6265432485904	20.1875883558544	19.0673245954328	8.51271526592908
ACAP3	30.2120455663166	29.3197780005956	30.9583111700866	30.0718241760647	29.4337940246855	29.8416536290361	31.4638199707573	31.3543745211107	35.57616783405
ACAT1	89.4256736214627	85.0989695723848	93.9682536808655	95.6863403203355	96.861797342177	97.8635690967906	94.3283153369677	94.0953881119894	89.5476362025623
ACAT2	25.4420836543429	25.4537637032999	26.2482314721228	25.2633633024856	23.9485021427456	24.9182079715292	28.9583001301294	31.0124022644838	31.9826811513481
ACBD3	66.2582792869734	62.2097817280904	71.9616958233576	68.0225844177751	62.4802729900545	63.3849813684208	69.3031337591122	71.6802864133617	34.6289072835872
ACBD4	29.7320765347949	26.5612794236021	27.102981161483	29.8406121288708	32.0543671085114	28.1828964557405	27.5063993679804	26.7359771033375	26.7443429977928
ACBD5	80.2689824226668	75.8313830444341	90.5416192311612	87.7136804140394	84.8411708466826	80.101646664932	84.6462702468146	84.4875571911816	60.7423424922683
ACBD6	45.477409733337	43.5346304840914	44.4540478484446	45.4831247834204	43.2320408264777	45.6329610463141	43.9931956065014	42.9027568270591	44.3694516499135
ACBD7	0.735661100286165	0.369395114550063	0.197451816680748	0.679397959122175	0.292045516261129	0.470466656870731	0.193944680211753	0.514452091594763	0.210999411407567
ACCS	8.29920046813463	7.17099520758888	7.05695373048305	8.08560536125253	8.5604525718442	7.69355917965585	6.38306362112244	6.32286875225341	5.72367592285086
ACD	46.7153358289105	43.5661022628702	43.3166281862451	48.7193472421417	44.8840943234057	43.7331091038105	40.2936770678496	39.8834291179995	44.7686020093509
ACE	0.0658709086993207	0.132302183999094	0.159118074396664	0.0173808925158743	0.0697324857531331	0.0674007453940021	0.121560305434664	0.0737022591919786	0.0377856701185404
ACE2	0.561395988831267	0.49331089881117	0.414367174350189	0.851756687668779	0.631451103000569	0.466727849616626	0.185003268169978	0.667398725084077	0.281780417254269
ACER2	0.800171148975275	0.865388107980163	1.05731125304947	1.29929547068722	0.58643992255493	0.818754931375149	0.519265649284734	1.23965024027826	0.918007715367898
ACER3	6.55964481336909	5.68626501419576	6.8847814234485	6.23449431862208	5.99411715004091	5.89386272753662	6.03978468723492	5.71459867357406	3.51945617942877
ACHE	0.110763231730126	0.111234362762296	0.0792770887680728	0.155873665774849	0.195427581940449	0	0.11680345742143	0.0413106006977745	0.254149385642808
ACIN1	83.7704805383183	74.9548507363032	83.7510200674563	87.5219690880398	83.607020844212	85.5148910177525	93.2818557328677	89.2295072703372	101.710216353738
ACKR2	0.0504865454161569	0.126753224608023	0.0813036882418855	0.133215285972334	0.133615593727074	0.154977252790795	0.053239715031126	0.0847332872765168	0.115842813224442
ACKR3	122.683950473349	118.059447567232	129.159372808956	121.760269904711	121.738659897282	121.538164438526	131.625907941512	127.576919097421	130.532290711632
ACKR4	0.242415382587372	0.54775461317929	0.78077295996718	0.511715487442217	0.449096534002557	0.49609084224747	0.830813615527745	0.7458989505012	0.48670035722551
ACLY	132.946912861152	130.436445537622	141.031200500095	128.446975406285	119.412971896357	123.255158136041	133.207912461792	129.785780369967	135.833793021753
ACMSD	0.247311562606733	0.149018100094279	0.106205680154222	0.208820342923344	0.157085881493568	0.25305531590718	0.104319258407479	0.221371413148739	0.340478044483305
ACO1	50.0139272259709	49.7139572882242	49.1340097000481	50.2277876449639	49.5101224614988	49.7575749602416	55.3947335532717	54.2871637100547	56.0613286410621
ACO2	74.0066237747611	77.5051465299345	78.3557318370748	81.672343528951	83.1086422464361	78.2019201690786	74.6273786248543	75.3676260702643	75.4799353349431
ACOD1	0	0	0	0	0.0669857886818285	0.0647458939971198	0	0	0
ACOT1	12.9469697115289	13.8903776561783	11.3098510961718	12.3917745563347	11.7479698466311	14.0704959818429	14.7554199174144	11.2470699519457	14.8535948556878
ACOT11	0.789736109168057	0.821420074791037	0.92356430413626	0.967488287079731	0.970395571175527	0.620488109658182	0.81793110895635	0.646941411508835	0.663347761129102
ACOT13	27.4940779575027	28.901847043754	29.3494107801202	29.0186731994348	28.3093617665865	29.7044553092887	30.3157956670305	27.8514106122182	27.9103144577742
ACOT2	96.133198328507	94.981239865808	90.2304475570301	95.1452408684509	97.198393850456	95.0084707701844	88.6884787046344	97.1282109199889	106.855991805446
ACOT4	22.6865954635044	23.4859130686958	18.9090627937924	24.9294754680388	23.8313426526952	22.9151123109269	19.9262146825094	20.8812662661657	22.0799002749701
ACOT6	0.349330196710901	0.584693451444933	0.375041618269728	0.122900393001079	0.123269705682828	0.119147769852365	0.368380129842508	0.260574551349216	0.400774028982406
ACOT7	30.4632195635513	31.6662260274663	29.8723438207277	31.1653220609675	32.2844372534553	31.9226457599027	33.1811882296725	32.4031467091701	36.0606896140968
ACOT8	13.8962330807955	14.6448986081075	13.9712275898932	14.3217025121799	14.1224421276916	14.6873593308184	13.7230707098989	15.182503289479	16.9929900780692
ACOT9	71.7154033787121	67.1130748616148	70.1355822568052	69.9295189912204	71.3245448407432	68.2412353015997	76.8641277645388	73.9187928751456	81.963319217227
ACOX1	8.69896240410548	8.54001653450742	8.25692135362937	9.33578762053714	8.48598133088218	9.16719165064467	8.62465489079742	8.51425498301065	7.42437989360356
ACOX2	0	0	0	0.113027594681539	0	0.036525476389433	0.0376430587976274	0	0.0409532406943029
ACOX3	9.2408100899553	11.1505267414469	8.72890027144626	9.71542613440133	9.13795178751045	8.72244693989524	8.42277639336418	7.21356536345552	8.62925048758716
ACOXL	0.11984734797897	0.0962856951879836	0.128668360015671	0.0758958557209937	0.0253746412146831	0.0490523087583984	0.101106360402356	0.21455346668384	0.0274993152814188
ACP1	142.686466255885	138.471488252434	146.682683774691	140.078793683672	142.007084870383	134.852934183169	139.991740690528	137.160743331017	124.303405004714
ACP2	25.2256375496611	25.5711753707374	25.3843467775218	29.3786965625556	29.2158399031572	27.4702294509356	24.4748276963934	26.8975162887359	29.5755282518965
ACP4	1.02266177616682	1.74591982035174	1.3175181430202	1.29524421594396	0.757829564756265	1.36033670234297	2.37254672003488	1.71636800147939	2.3465264871466
ACP5	0.44057315950236	0.639090305047079	0.367889084890683	0.465003718852848	0.310934032319688	0.350626396001211	0.309732547212996	0.273862554586176	0.393130743293074
ACP6	9.02993245900002	8.02733265110882	8.43327280432636	8.88636623998937	9.90070109767483	9.298576803361	9.46163011590884	9.51068786062235	9.85758904529408
ACP7	0	0	0	0	0	0	0	0.0496072892658977	0
ACPP	5.15791771026963	4.42102433607776	3.95035490290375	4.75043866913181	4.62559791054888	5.44578901064448	4.74630226798902	4.08023204779548	3.39219420596351
ACR	0.0669026436152692	0.134374426034588	0	0.0706125117339925	0	0.205369319346644	0.0705510278279402	0.0748566536594474	0
ACRBP	0.532985563183652	0.243296641022884	0.312116942272629	0.511400502423238	0.410349801581652	0.198314191235436	0.306573124549352	0.162641414015338	0.166765978018191
ACRV1	0.747301309151879	0.750479949515547	1.27031501714217	0.985925607624916	0.988888294400014	0.955821499437335	1.11640940659093	0.836147449572922	1.14313604939971
ACSBG1	0.150640690448654	0.1512814376381	0.19766774188994	0.141327983331736	0.19490992154253	0.154139281594239	0.30006046137044	0.13109464567298	0.115216446029007
ACSBG2	0.799260463227779	0.361197050980266	0.643565758784455	0.463969480620881	0.676892651821036	0.572476167643325	0.379280848549407	0.625998795432408	0.504329603581855
ACSF2	37.141145726841	37.5138995393001	38.8288301785872	36.3916814942928	35.2432487170403	36.1072000748869	35.6082364937683	33.7134113463429	37.0492326511136
ACSF3	10.234602760609	10.2186556139759	9.37277241221541	10.8521394405857	10.3455284121155	9.67233166025952	9.5685490452939	9.0391740830961	9.74405767861823
ACSL1	1.60024435103262	1.1227342462202	1.2944028714298	1.66584400720249	1.57802484384844	1.57011883325822	1.13271223579899	1.37353141456795	1.13172106130014
ACSL3	67.2209568562862	63.5516233241779	67.4499228233839	62.8154085766324	63.8702734624692	60.8974120985375	65.8305301133418	65.9309578614658	48.1100806330158
ACSL4	50.119163028145	43.0002977751015	56.6667326501101	49.1587580260932	45.2828521320961	45.1309460514147	50.2934682927234	46.0107024787044	21.2114106377955
ACSL5	0.682909199521797	0.555182718415874	0.384042855128857	0.240259239795481	0.344258876497513	0.698769599107022	0.274342897851581	0.327471345883648	0.261159090411339
ACSM3	0.457883670853006	0.229915637168723	0.35923508361206	0.5018615957188	0.540656322498217	0.414458148223646	0.297140505431319	0.275865233672524	0.42429170831346
ACSM4	0.389288571268905	0.111698402465691	0.477646869626914	0.293482362486802	0.294364271828469	0.39832970197571	0.351872180831586	0.311122014984447	0.0638024042466701
ACSM5	0.0347596627016511	0	0	0	0	0	0	0	0
ACSS1	0.0158500218499957	0.0636697601826958	0.0510498486341849	0.0669157365989467	0.0503376117681099	0.0162181360245006	0.0668574685813427	0.070937681683511	0.0181841636254666
ACSS2	23.611066931668	24.7647698323629	27.0516324014833	25.5683252453878	25.9972029844743	23.8453295211664	25.8967469752463	25.0729332694198	24.7989939269115
ACSS3	0	0	0	0	0	0	0.0101576518920948	0.0107775557247505	0
ACTA1	0.460710839812494	0.0925340937764075	0.19784804260372	0.194503227663431	0.487719266750395	0.377128590200645	0.485834666542495	0.309290663484221	0.4228456422286
ACTA2	2.17552736265868	1.71993393947831	2.38534535010313	2.44272787470171	1.86205184777317	2.13132778240258	2.29416483947552	2.27880149573727	1.85865240605739
ACTB	1929.93171598357	1996.7305770359	1898.06090606376	2159.12128664029	2055.96963044557	2248.7354898145	2358.05077436326	2373.20200591459	2659.47442279848
ACTBL2	0	0	0	0.0520369219882863	0.052193293518735	0	0.0519916121680346	0.110329166304829	0.0565635496785008
ACTC1	0.653277842290918	0.447311287041032	0.350680218749473	0.40743374055195	0.188611415447479	0.607681873981036	0.469706503552139	0.332247998708639	0.340673762552161
ACTG1	1327.53456933755	1473.14666275772	1283.2164085046	1462.90086939177	1424.86167421202	1440.82494324115	1531.33062343302	1524.77715535792	1672.94647925952
