C1	C2	C3	PAC21	PAC22	PAC23	PAC51	PAC52	PAC53
ENSG00000165660	36.7861899648634	29.5448805642976	38.2085766053253	32.8976662476689	33.5326556232605	37.4521021006655	35.7820803684958	37.3991539762552	26.4630073616293
ENSG00000109501	7.72244469217774	7.47941209979259	6.4557075341399	7.63521064751362	8.01359605608435	7.90179660643451	8.01481868077067	8.12827465034721	6.89864748804072
ENSG00000122034	104.243925645443	105.517080613823	107.974036308559	107.602057073647	104.669657549688	108.120982350893	106.104607349288	108.5739739239	118.805394520466
ENSG00000213463	15.6149587892756	13.7335019765208	17.6266538133439	15.9225139507275	15.7007313039564	15.576668587905	16.5284670799367	15.4765569211546	9.86757607228203
ENSG00000213462	1.56605424906253	1.36100375364376	1.55198683132122	1.74825403925194	1.43468795872409	1.6024254825524	1.68321424312793	1.92072611667716	1.03654498670089
ENSG00000213465	44.4853455714116	45.0728509886178	39.7404944890659	45.7661242923208	44.1542735995167	47.8181046698844	43.2169051672611	44.9668650386132	47.2447323516234
ENSG00000112739	54.4770197051986	44.376038184885	63.6804347793011	56.9613680073196	53.5698702839045	55.222117934421	61.9393761802572	62.2677520016122	39.3940115570835
ENSG00000258429	34.7355284843589	29.1490386886472	22.222025587028	36.1594602407889	30.097501257849	34.5684924255252	26.2178705495251	45.5202137832421	32.071728279789
ENSG00000188677	13.6394181598518	14.3701585595722	13.8442183268435	14.1207951186435	14.3208158817328	14.7177832796638	14.1477443466407	13.5745859788333	15.9041910584807
ENSG00000074319	74.9224552794488	73.8718063392482	79.7434806252653	84.0761609920887	80.1123677079106	80.1137928504359	75.1107480234355	78.1288568733769	73.729371992638
ENSG00000185716	6.345347367033	6.37233725610186	6.64327641436136	6.41222052069971	6.69351274086755	5.75595437190038	6.2642674254131	5.61433449727133	3.33011664649019
ENSG00000116922	24.5121233498021	21.1532437971976	26.649805572428	24.8548718139911	21.9695860185332	19.6773050915215	24.9315142095148	22.2469783133513	18.9974181111747
ENSG00000001629	40.3983959860812	35.8554689258767	42.8532477579768	39.1924004769886	36.344525017914	38.3317757076734	37.6709930889853	38.9972290662711	21.1235268815544
ENSG00000132698	0	0.0814234666644001	0.174092302803742	0	0	0	0	0	0
ENSG00000104177	0.0195852036514352	0.00983425623851029	0.0105133594670868	0	0.0103666785654851	0	0	0	0
ENSG00000001626	0.0323476685093507	0.0974557738465622	0.0520927843808302	0.0682828052092573	0.0342439961349192	0.0330989351491414	0	0.0542901890371022	0
ENSG00000055483	46.2705341063392	42.5725969807696	40.9643996748273	40.7126743661033	44.0563387815282	36.4933166559564	42.0614452739967	37.9191133215796	39.0689799775185
ENSG00000183655	2.36616083759806	2.14626799934893	2.60177438478291	2.35638815257967	2.36346905162591	2.63589062623803	2.03237582273867	2.77557557169373	2.2767710379425
ENSG00000169221	25.7861899602285	24.822039338309	23.3350085273471	24.2427122240243	23.9019570718353	24.6807693475582	23.3108534774982	24.9405513867123	26.7054259900677
ENSG00000169220	1.8139655129714	2.14958381708425	0.895839470639043	1.30189611427273	1.42102666376914	1.44775365114979	1.07121617676588	0.933628252585437	1.45676838515804
ENSG00000169223	252.302808635419	259.010466798952	235.735270939505	263.949421661493	260.41167017632	243.929756271664	234.814591806964	234.039338596978	250.367407335385
ENSG00000169228	8.60536455191045	7.43611148760109	8.59417404192443	7.04073428978236	7.2737482943709	7.2352987532823	7.31598777939988	7.83711084603513	7.95932694043872
ENSG00000134308	524.861045860126	539.943259925921	550.081915008559	580.439250784947	572.131911384266	571.704284528356	591.017423208241	610.4973578916	483.08653487114
ENSG00000089022	9.01892618913734	8.58318797949025	9.53490966259819	9.15571939495565	8.60016978077455	9.47998041006798	8.79511289261524	9.00172887028751	8.84636799887049
ENSG00000197978	5.69779366954737	4.43877999842585	5.01517408830454	5.10726257256083	5.34436778789732	5.01562099789575	4.90400447575159	4.8517150631183	2.11487122514991
ENSG00000197971	7.5184841135047	6.56206658375602	8.53265517792674	5.66256208529085	5.70307966947285	6.21656924484052	7.16373197464457	6.94681393166559	8.52380946486475
ENSG00000197976	56.6222101298056	49.2586799302559	56.8338529334094	56.5509186398133	57.1860713314267	56.4499030525773	54.7192901463872	55.9784473773592	61.7804722470711
ENSG00000197977	2.20569492726445	1.73052877805553	2.03503318674726	2.32800461271309	1.71476578545377	1.97480645336249	1.88985673851773	1.88950775139546	1.66065035805266
ENSG00000061676	32.3278054924424	29.9037155560985	35.9024133042579	31.6413006360334	30.6938280066649	32.2712049546962	34.4777575606772	34.4396708870756	24.975987178521
ENSG00000146842	42.839621927953	36.1906694043408	43.8795278872944	43.35155713093	42.8689759671817	38.4144774910145	41.8486486008521	41.5525516319545	20.722013191989
ENSG00000235387	0.467552113400844	0.293463026058183	0.690201750422621	0.185054512817995	0.618701997077667	0.956821795852272	0.739573516979997	0.915493362277006	1.0057608762006
ENSG00000169599	51.0380375380868	55.788750492618	51.2941537032984	54.3314268917825	50.512132014772	55.9444601200425	50.0524696033018	54.4400368543291	52.295872719593
ENSG00000169598	7.86648878091598	7.50673870946697	7.18438898869093	8.22756194164717	7.46097053749518	7.39359626757707	8.07025361411756	7.40779107759159	8.08569371178397
ENSG00000169592	21.0165578655884	20.0813908772009	20.7379003852548	23.8569765633976	23.3766509073282	22.3861911188636	20.8477124321137	22.0439165125642	22.6549678782621
ENSG00000188177	4.8201134863498	4.62964465369852	5.28765362360573	5.24753329545568	4.90500211849518	5.35003059867347	5.39065318125046	4.98835901139826	3.70894525424316
ENSG00000106144	34.6442487931293	30.6345540647607	34.6124912256399	35.6226478206081	36.0024388687906	35.9409541908508	34.5048624121805	35.6881702106288	33.40091738392
ENSG00000087510	0.962663350250149	0.782613643416024	1.27959291337969	1.16119398205378	0.533813198415405	0.469057605823239	0.676773349405223	0.718075826138883	1.05183732970221
ENSG00000111817	0.733897396645498	0.764657234271307	0.78791375285012	0.764910888267591	0.776920939052854	0.610140363435462	0.802940788478477	0.708241835929103	0.610431302054625
ENSG00000111816	2.53014871334954	2.23767442891783	2.67165891013619	2.68143943997243	2.32575364761814	2.62087267062625	2.26186700004831	2.49310560527136	1.57680194886141
ENSG00000107819	80.5812208813659	79.7888263325857	79.8377303304119	88.5658542606123	84.7698421316524	85.9529071933539	76.6944205432501	77.6806439398461	80.8450326402536
ENSG00000117245	0.215719862665444	0.0928446123734852	0.132341306776299	0.195155924749843	0.0978711822247805	0.0945985308041374	0.0974929959283265	0.0689618992645226	0.21213229389471
ENSG00000107816	39.7666568803704	36.3014345992525	39.3503649311047	42.282690478229	40.5164566981543	40.130468138567	37.0538908982808	38.491263062548	41.6157744767763
ENSG00000169189	41.654614559546	40.4007045132844	39.0715771756221	43.2702612880369	46.494782150363	44.5288080821905	43.1169889540588	45.0533397837987	44.4771647423934
ENSG00000107815	46.6897865946334	47.0461217995352	45.4888349913603	43.0619778878005	42.1936948263914	39.9390250063564	49.5671848423499	46.8804294011287	50.6822630453834
ENSG00000181090	8.4510381035718	8.03866252732138	8.33416066197458	8.55973539785635	8.19162890847178	8.08901105175712	8.08805270493619	8.19315609134695	8.56454179084038
ENSG00000102393	115.471984830487	106.249304682561	122.75345258214	114.200710202689	114.896975495839	123.477881567078	131.687780055728	135.693976356137	143.880140830333
ENSG00000102390	4.5879280949495	4.1466985310798	5.41816995103067	4.35810314062485	5.706843333515	5.86810202572574	4.59621438176586	5.90339129411741	4.60561995383879
ENSG00000143319	28.0112540826178	25.6065507899291	25.8008962186669	24.5634253115198	25.9951958836675	25.2063196121908	24.4316115685006	23.6379297275276	25.8592168847475
ENSG00000143318	0.316526978318389	0.0635746653828589	0.135929605392679	0.200447377248951	0.46911600463455	0.129551296667183	0.200272837710133	0.283326923207029	0.217884041869234
ENSG00000134049	28.6673329709363	24.8115899220788	31.2304277258853	29.0919390683739	28.2170251370551	28.436188992048	28.9296623785304	26.0455102611763	5.92225568555242
ENSG00000168172	5.781090249762	4.84411431145336	6.26477717502551	5.71077421051102	5.90005988871847	5.44397484801888	5.96299132775898	5.1545063452224	2.54934331141617
ENSG00000134042	0.0747977607249094	0	0.0803030282731247	0.105260571981622	0.0527884369272831	0.0510232796967816	0.0525844572142577	0.111587218229897	0.0286042646565801
ENSG00000143315	11.9604544816413	10.8902708886354	12.2586537099722	12.2197249826376	11.9863305099559	13.1193859394119	12.1081832420744	10.7773127313961	8.34285515858367
ENSG00000065357	8.26650099954791	6.60882756853426	7.7311809922063	7.70010956666421	7.32352374328321	7.82375688956903	7.70762547771746	7.18216416859226	8.44728861401156
ENSG00000168175	59.5127248971702	53.5695336451997	60.4856403224855	59.8999940766566	58.8904960793028	55.7715736083505	61.8850329298397	58.8243132374523	42.3592187968843
ENSG00000184574	1.22615828610532	1.52860188335706	1.40719268175042	1.91891344917374	1.7903997595695	1.51421527662745	1.38219813346426	1.37193540724642	0.776125518330874
ENSG00000184575	208.57425764931	181.207616278017	207.357254924906	197.790422583875	184.76042970956	181.989382848828	186.926536998275	190.86231278603	157.695183472207
ENSG00000160691	64.9422965659411	68.6594665981692	66.2820559747571	71.724521275759	68.4135788087087	65.0546818096114	60.4209591304963	66.2737042060394	67.5904200825024
ENSG00000166313	0.866863815490281	0.817790348503646	0.648646542571905	0.942658189058517	1.02891652271583	0.591331011737923	0.5817230871779	0.881749696198774	0.693151575813979
ENSG00000166317	0	0	0	0.0282477479906174	0.0283326332572753	0.0547704718625441	0	0	0.030704984347963
ENSG00000078549	0	0	0	0	0.0213448565355909	0	0	0	0
ENSG00000138326	504.603365670852	518.088911190613	498.527401898752	501.510133007707	498.295678050458	500.061208451515	497.620437469485	500.227154010575	516.313267381249
ENSG00000148204	0.325450955397246	0.21789017356193	0.395992125563662	0.343497787635904	0.436404654415133	0.399611370387135	0.503358076637895	0.388419838471763	0.398270111504919
ENSG00000148200	3.73192594413829	3.45651989808141	3.48761330084084	3.44906043839716	3.21378516168532	3.40310379343761	3.7315293954046	3.61309438262701	3.50506629723818
ENSG00000144559	7.90478716851761	6.86438992782132	7.68785734923184	8.95658641912652	8.5897034793239	7.80290192028977	9.53720098099219	9.05268972487232	8.74880123594516
ENSG00000144550	0.589946644311535	0.236982390488763	0.380020757671336	0.311330112950874	0.249812523255685	0.181094404914006	0.373270830366304	0.0660085003755409	0.135364933408575
ENSG00000144554	16.1462157278057	14.7948519420461	16.6638210335874	17.458046083074	18.1893439036081	16.2856711246959	17.5121998929211	16.3365127473298	16.4301247128493
ENSG00000259529	0.229683270277674	0.230660226858563	0.154117768795697	0.393931870686182	0.243148080405897	0.381903614255666	0.211932461881813	0.160618849729252	0.296445818146156
ENSG00000141002	44.3844324238811	43.9481195883454	44.2913152133574	42.7760620339609	41.4036742443193	41.0453370852318	39.4021244018298	41.1103205996152	46.159875321402
ENSG00000137364	48.6745853971329	43.5324768863372	48.7702266146964	50.0939059288382	49.7401589675891	46.0386454734804	47.4929731823093	47.8233758742544	35.7710664738083
ENSG00000172809	126.923730736489	137.904920816721	129.544997313744	127.468825924782	135.735494279762	132.521942608292	134.262547873542	130.782938540892	142.395672064161
ENSG00000066405	1.49113575382348	1.17659008349217	1.98204984660198	1.31151822525539	1.05236744791749	1.38045587600281	1.98428400721329	1.11227724242613	1.059021271954
ENSG00000063587	3.35114917598951	2.83849669082464	3.25255715475181	3.07252488795623	3.09967495463359	2.66698351705662	2.65934638114847	2.40502402169098	1.98057906520344
ENSG00000101911	208.277047279101	198.78004297972	217.118319738921	212.393399607718	213.666132134437	203.557310276373	205.624678040836	197.999291755803	135.576225672823
ENSG00000145780	14.1163195503431	13.0108568354285	15.0535962357251	14.349127858061	14.7683506932213	13.3535845341031	13.8121225046169	12.8794885588571	7.47259348551068
ENSG00000145781	19.5112162514157	19.4257754826754	19.9869480855527	19.8850738487214	18.4652414272631	19.9071550728503	21.1058093719902	19.2662308278989	11.4808855707245
ENSG00000145782	12.6159505473772	10.2570940639756	13.2117215177775	13.6917645700002	12.6336191003724	12.5600623330753	12.8463037950599	12.6938622553135	7.00575970224964
ENSG00000235568	0.213129254127036	0.261599308941746	0.177968005434102	0.0499883669281275	0.12534645211565	0.339234201767496	0.249724197052106	0.291460943069223	0.163010376411718
ENSG00000061987	10.3892782433792	8.11012198153792	10.7199805779181	10.2391978517825	9.47786795054298	8.77373760147459	9.21450946658931	9.35345014252093	5.64388185856583
ENSG00000214367	7.64100695050584	6.18578699238951	7.78485993259859	7.6121027808821	7.71751728023187	7.75863228142238	7.50269792740909	6.7174179652344	3.73460299151506
ENSG00000214360	0	0	0.210671525366271	0.414219838901549	0.207732279008914	0	0	0.219558186508204	0
ENSG00000257046	0.219002449022069	0.21993397390703	0.195934568222152	0.269670942313587	0.309121484022862	0.186740606247083	0.38490875598547	0.163359669289877	0
ENSG00000074660	1.80486095081683	1.64522671951251	2.35505372441648	1.81702320263483	1.85187821188299	1.93201433469054	1.81544104693196	2.05050793727844	1.94322759326158
ENSG00000151229	0.0549526426784206	0.165559153411806	0.206490453264913	0.217499495300717	0.116348309283209	0.112457813800521	0.130386064821631	0.0614859277258634	0.0472839013708119
ENSG00000169184	7.25201860581709	7.912248410251	6.67078120931245	9.37397854010985	8.35957034709185	7.56702167989584	5.94804861608745	6.39118953235142	6.03969014978755
ENSG00000144749	4.11377042378297	5.27228528197951	5.29986287358787	5.91323558629818	5.03928024796785	5.09126278372883	5.59822200552301	4.97546575611335	4.40494276997476
ENSG00000062822	60.5396614342826	59.4302980556457	60.55084763736	61.0535143585179	60.3364350735751	64.4119019381266	64.5587064510079	61.931136389999	70.5610609983052
ENSG00000144741	14.3168452963444	14.4250370940883	13.8537595865558	14.7379418315708	14.0094649549205	14.7698222063119	14.6506142539334	15.0968208766701	13.9668264895645
ENSG00000144747	18.5992500828	15.4565915031421	21.0458416943566	19.6929307917104	20.1479832106232	16.8964950873487	18.5757659287886	16.2740329548632	8.98690476546686
ENSG00000144746	162.768664731102	156.988383240798	169.588407027179	175.31107335617	177.514728656948	172.976151401088	172.566469831367	179.858897162971	99.0717532306191
ENSG00000144744	44.922224199137	38.0717174019384	50.4617310469387	44.1909818760336	44.1461956239314	45.519264718273	49.0347508811059	44.707415327947	31.9464208276336
ENSG00000139842	87.3010449284967	83.0136304025536	88.8213002242304	86.3589142571775	86.5442931083596	84.6893074816907	87.1513549026263	85.3208300951355	78.3263921612726
ENSG00000119946	12.7592405124153	12.8782265524425	14.5746721000413	11.585043557559	10.1417924492386	12.7258846646142	13.9533716017094	12.7139698856419	15.0818022877758
ENSG00000119943	23.6177746957773	20.6416595492568	21.5316433327227	22.7467426100152	24.3235321991995	19.9016520821457	19.1958088288392	19.4107151048933	19.1264664034576
ENSG00000077312	171.242570157668	157.029691202872	160.106077178046	172.240187704256	179.057834549626	173.488336142701	155.53952583432	158.242587126382	162.590283637576
ENSG00000148411	15.9488868298302	15.0000948305399	15.3797225108183	15.6640229784779	15.6302122533084	15.0489315291554	16.2949297178589	16.2421912697778	17.5525354562676
ENSG00000100276	0.307483349798638	0.0617582449085643	0.198068853857673	0.0649067689862402	0.325509062167761	0	0.194550757295961	0.206423900814104	0.211658783163049
ENSG00000150594	0	0	0	0.0388227401422541	0	0	0	0.0411561657333108	0
ENSG00000150593	223.488123081746	195.840055982039	230.374943641687	239.43018018296	231.265921303703	223.749762275765	235.675543544597	238.092817856981	183.202384909444
ENSG00000100271	18.5087748202141	19.5366507790999	18.1799048049944	20.6157852747846	20.0107115605045	13.4585205098539	16.2789335336695	15.9505444480852	12.2888759383067
ENSG00000173762	0.554032157240704	0.910454284918859	0.702957348137913	0.318956846784064	0.533192178209707	0.463826797722818	0.53113186569659	0.394482240345694	1.32902627178518
ENSG00000117899	37.1986888455718	36.0858939622033	35.1906727894004	37.073778619568	37.1657666877393	36.6362096453581	35.6681568657999	35.8952199455435	33.6910429797723
ENSG00000010810	25.7252080541181	23.3333002462404	21.971183949247	22.5217993845276	21.9598050870301	20.6929658563768	21.6397355058465	19.9863422780542	21.0049899538851
ENSG00000196900	0	0	0	0	0	0	0	0	0.664027559996485
ENSG00000010818	2.97892126730191	2.48651809907412	3.32278026602082	2.50439749350932	2.30714680906102	2.2036090957825	2.54301382509688	2.58277874550221	2.3375858742957
ENSG00000113318	20.8574138478131	20.241071602168	22.0785012528787	20.995113804708	22.6375689560147	21.2220925310998	20.7917428017291	22.5515957390062	18.1900401233551
ENSG00000178719	166.535026919683	165.491569553247	144.028794656628	160.235215368072	158.754647582654	153.446153958226	146.01186990829	143.517027764784	157.413159024838
ENSG00000178718	171.908303984896	164.381855877677	151.917317587674	152.257784108147	155.585005184487	148.163513630347	144.025838041715	146.092245594037	158.297723501507
ENSG00000021461	0.470145192803609	0.209842199529277	0.280416024070704	0.0551350634170289	0.11060148562997	0.320709466150831	0.220348220436666	0.233795747059088	0.179793583824439
